timestamp,status,bucket,relative_path,remote_path,bytes,message
2026-01-19T10:30:53.882Z,SKIP,,1.13 Atria Watford\2022\1.13 Atria Watford - Christmas Decorations - 2022 1 year extension.pptx,,170163454,SKIP_over_50MB (162.3MB)
2026-01-19T10:30:53.883Z,SKIP,,1.13 Atria Watford\2022\Thumbs.db,,25088,SKIP_skip_ext:.db
2026-01-19T10:31:11.884Z,OK,archive-product,1.13 Atria Watford\2023\1.13 Atria Watford PRESENTATION v1.0.pdf,prospects-and-clients-product-c044accb9f/1.13 Atria Watford/2023/1.13 Atria Watford PRESENTATION v1.0.pdf,20007827,
2026-01-19T10:31:11.885Z,SKIP,,1.13 Atria Watford\2023\1.13 Atria Watford PRESENTATION v1.0.pptx,,88678479,SKIP_over_50MB (84.6MB)
2026-01-19T10:31:28.417Z,OK,archive-product,1.13 Atria Watford\2023\1.13 Atria Watford Proposal v1.0.pdf,prospects-and-clients-product-c044accb9f/1.13 Atria Watford/2023/1.13 Atria Watford Proposal v1.0.pdf,18852344,
2026-01-19T10:31:28.418Z,SKIP,,1.13 Atria Watford\2023\1.13 Atria Watford Proposal v1.0.pptx,,72567609,SKIP_over_50MB (69.2MB)
2026-01-19T10:31:28.419Z,SKIP,,1.13 Atria Watford\2023\1.13 Atria Watford Proposal.pptx,,528238528,SKIP_over_50MB (503.8MB)
2026-01-19T10:31:29.157Z,OK,archive-people,1.13 Atria Watford\2023\Atria Watford Costings 2023.xlsx,prospects-and-clients-people-c044accb9f/1.13 Atria Watford/2023/Atria Watford Costings 2023.xlsx,63100,
2026-01-19T10:31:32.647Z,OK,archive-product,"1.13 Atria Watford\2023\Atria, Watford - Christmas Decs.pdf","prospects-and-clients-product-c044accb9f/1.13 Atria Watford/2023/Atria, Watford - Christmas Decs.pdf",3780952,
2026-01-19T10:31:33.548Z,OK,archive-product,1.13 Atria Watford\2023\Blank  -Contractor Framework Agreement 11042019 v2 (3).pdf,prospects-and-clients-product-c044accb9f/1.13 Atria Watford/2023/Blank  -Contractor Framework Agreement 11042019 v2 (3).pdf,443188,
2026-01-19T10:31:33.853Z,OK,archive-people,1.13 Atria Watford\2023\Proactis - Full Tender Questionnaire Transcript.docx,prospects-and-clients-people-c044accb9f/1.13 Atria Watford/2023/Proactis - Full Tender Questionnaire Transcript.docx,22889,
2026-01-19T10:31:34.074Z,OK,archive-people,1.13 Atria Watford\2023\RFP - Watford Shopping Centre - Seasonal Decs - 2023.docx,prospects-and-clients-people-c044accb9f/1.13 Atria Watford/2023/RFP - Watford Shopping Centre - Seasonal Decs - 2023.docx,57488,
2026-01-19T10:31:34.074Z,SKIP,,1.13 Atria Watford\2023\Thumbs.db,,44032,SKIP_skip_ext:.db
2026-01-19T10:31:34.319Z,OK,archive-people,1.13 Atria Watford\2023\Watford Shopping Centre - Seasonal Decs - Cost Model - Blank.xlsx,prospects-and-clients-people-c044accb9f/1.13 Atria Watford/2023/Watford Shopping Centre - Seasonal Decs - Cost Model - Blank.xlsx,80868,
2026-01-19T10:31:34.616Z,OK,archive-people,1.13 Atria Watford\2023\Watford Shopping Centre - Seasonal Decs - Cost Model - Fizzco GeoMerry.xlsx,prospects-and-clients-people-c044accb9f/1.13 Atria Watford/2023/Watford Shopping Centre - Seasonal Decs - Cost Model - Fizzco GeoMerry.xlsx,90376,
2026-01-19T10:31:34.857Z,OK,archive-people,1.13 Atria Watford\2023\Watford Shopping Centre - Seasonal Decs - Cost Model - Fizzco Starry Night.xlsx,prospects-and-clients-people-c044accb9f/1.13 Atria Watford/2023/Watford Shopping Centre - Seasonal Decs - Cost Model - Fizzco Starry Night.xlsx,90857,
2026-01-19T10:31:34.857Z,SKIP,,1.13 Atria Watford\ARCHIVE\.DS_Store,,10244,SKIP_no_extension
2026-01-19T10:31:35.109Z,OK,archive-people,1.13 Atria Watford\ARCHIVE\1.13 intu Watford Costs v2.xls,prospects-and-clients-people-c044accb9f/1.13 Atria Watford/ARCHIVE/1.13 intu Watford Costs v2.xls,117248,
2026-01-19T10:31:35.378Z,OK,archive-people,1.13 Atria Watford\ARCHIVE\1.13 intu Watford Costs v3.xls,prospects-and-clients-people-c044accb9f/1.13 Atria Watford/ARCHIVE/1.13 intu Watford Costs v3.xls,93696,
2026-01-19T10:31:35.689Z,OK,archive-people,1.13 Atria Watford\ARCHIVE\1.13 intu Watford Costs.xls,prospects-and-clients-people-c044accb9f/1.13 Atria Watford/ARCHIVE/1.13 intu Watford Costs.xls,115200,
2026-01-19T10:31:37.231Z,OK,archive-product,1.13 Atria Watford\ARCHIVE\100.2.pdf,prospects-and-clients-product-c044accb9f/1.13 Atria Watford/ARCHIVE/100.2.pdf,1556216,
2026-01-19T10:31:37.799Z,OK,archive-product,1.13 Atria Watford\ARCHIVE\103.0.pdf,prospects-and-clients-product-c044accb9f/1.13 Atria Watford/ARCHIVE/103.0.pdf,439514,
2026-01-19T10:31:38.262Z,OK,archive-product,1.13 Atria Watford\ARCHIVE\EQUAL OPPORTUNITIES POLICY.pdf,prospects-and-clients-product-c044accb9f/1.13 Atria Watford/ARCHIVE/EQUAL OPPORTUNITIES POLICY.pdf,140862,
2026-01-19T10:31:38.749Z,OK,archive-product,1.13 Atria Watford\ARCHIVE\Fizzco - H S Policy 2016.pdf,prospects-and-clients-product-c044accb9f/1.13 Atria Watford/ARCHIVE/Fizzco - H S Policy 2016.pdf,178182,
2026-01-19T10:31:38.980Z,OK,archive-product,1.13 Atria Watford\ARCHIVE\Fizzco Environmental Policy.pdf,prospects-and-clients-product-c044accb9f/1.13 Atria Watford/ARCHIVE/Fizzco Environmental Policy.pdf,72919,
2026-01-19T10:32:23.144Z,OK,archive-people,1.13 Atria Watford\ARCHIVE\FP 1.13 IntuWatford Proposal v1.1.pptx,prospects-and-clients-people-c044accb9f/1.13 Atria Watford/ARCHIVE/FP 1.13 IntuWatford Proposal v1.1.pptx,49636410,
2026-01-19T10:32:37.281Z,OK,archive-people,1.13 Atria Watford\ARCHIVE\FP 1.13_IntuWatford_Proposal V1.pptx,prospects-and-clients-people-c044accb9f/1.13 Atria Watford/ARCHIVE/FP 1.13_IntuWatford_Proposal V1.pptx,14196969,
2026-01-19T10:32:40.395Z,OK,archive-performance,1.13 Atria Watford\ARCHIVE\Grotto\Image 1.jpg,prospects-and-clients-performance-c044accb9f/1.13 Atria Watford/ARCHIVE/Grotto/Image 1.jpg,2859715,
2026-01-19T10:32:43.555Z,OK,archive-performance,1.13 Atria Watford\ARCHIVE\Grotto\Image 2.jpg,prospects-and-clients-performance-c044accb9f/1.13 Atria Watford/ARCHIVE/Grotto/Image 2.jpg,2413894,
2026-01-19T10:32:45.458Z,OK,archive-performance,1.13 Atria Watford\ARCHIVE\Grotto\Image 3.jpg,prospects-and-clients-performance-c044accb9f/1.13 Atria Watford/ARCHIVE/Grotto/Image 3.jpg,1548115,
2026-01-19T10:32:47.146Z,OK,archive-performance,1.13 Atria Watford\ARCHIVE\Grotto\Image 4.jpg,prospects-and-clients-performance-c044accb9f/1.13 Atria Watford/ARCHIVE/Grotto/Image 4.jpg,1353397,
2026-01-19T10:32:48.877Z,OK,archive-product,1.13 Atria Watford\ARCHIVE\Grotto\Side A.indd,prospects-and-clients-product-c044accb9f/1.13 Atria Watford/ARCHIVE/Grotto/Side A.indd,1028096,
2026-01-19T10:32:52.154Z,OK,archive-performance,1.13 Atria Watford\ARCHIVE\Grotto\Side A.jpg,prospects-and-clients-performance-c044accb9f/1.13 Atria Watford/ARCHIVE/Grotto/Side A.jpg,2919314,
2026-01-19T10:32:52.155Z,SKIP,,1.13 Atria Watford\ARCHIVE\Grotto\Side A.psd,,531703795,SKIP_over_50MB (507.1MB)
2026-01-19T10:33:07.979Z,OK,archive-performance,1.13 Atria Watford\ARCHIVE\Grotto\Side B New.png,prospects-and-clients-performance-c044accb9f/1.13 Atria Watford/ARCHIVE/Grotto/Side B New.png,12488622,
2026-01-19T10:33:07.980Z,SKIP,,1.13 Atria Watford\ARCHIVE\Grotto\Side B New.psd,,522669985,SKIP_over_50MB (498.5MB)
2026-01-19T10:33:12.160Z,OK,archive-product,1.13 Atria Watford\ARCHIVE\Grotto\Side B.indd,prospects-and-clients-product-c044accb9f/1.13 Atria Watford/ARCHIVE/Grotto/Side B.indd,2093056,
2026-01-19T10:33:14.973Z,OK,archive-performance,1.13 Atria Watford\ARCHIVE\Grotto\Side B.jpg,prospects-and-clients-performance-c044accb9f/1.13 Atria Watford/ARCHIVE/Grotto/Side B.jpg,2954608,
2026-01-19T10:33:17.720Z,OK,archive-product,1.13 Atria Watford\ARCHIVE\Grotto\Side B.pdf,prospects-and-clients-product-c044accb9f/1.13 Atria Watford/ARCHIVE/Grotto/Side B.pdf,2962646,
2026-01-19T10:33:17.721Z,SKIP,,1.13 Atria Watford\ARCHIVE\Grotto\Side B.psd,,522642399,SKIP_over_50MB (498.4MB)
2026-01-19T10:33:18.934Z,OK,archive-product,1.13 Atria Watford\ARCHIVE\Grotto\Side C.indd,prospects-and-clients-product-c044accb9f/1.13 Atria Watford/ARCHIVE/Grotto/Side C.indd,1073152,
2026-01-19T10:33:22.522Z,OK,archive-performance,1.13 Atria Watford\ARCHIVE\Grotto\Side C.jpg,prospects-and-clients-performance-c044accb9f/1.13 Atria Watford/ARCHIVE/Grotto/Side C.jpg,3512956,
2026-01-19T10:33:26.627Z,OK,archive-product,1.13 Atria Watford\ARCHIVE\Grotto\Side C.pdf,prospects-and-clients-product-c044accb9f/1.13 Atria Watford/ARCHIVE/Grotto/Side C.pdf,4123449,
2026-01-19T10:33:26.627Z,SKIP,,1.13 Atria Watford\ARCHIVE\Grotto\Side C.psd,,577522980,SKIP_over_50MB (550.8MB)
2026-01-19T10:33:29.020Z,OK,archive-product,1.13 Atria Watford\ARCHIVE\Grotto\Side D.indd,prospects-and-clients-product-c044accb9f/1.13 Atria Watford/ARCHIVE/Grotto/Side D.indd,2379776,
2026-01-19T10:33:32.624Z,OK,archive-performance,1.13 Atria Watford\ARCHIVE\Grotto\Side D.jpg,prospects-and-clients-performance-c044accb9f/1.13 Atria Watford/ARCHIVE/Grotto/Side D.jpg,3576810,
2026-01-19T10:33:36.525Z,OK,archive-product,1.13 Atria Watford\ARCHIVE\Grotto\Side D.pdf,prospects-and-clients-product-c044accb9f/1.13 Atria Watford/ARCHIVE/Grotto/Side D.pdf,4115872,
2026-01-19T10:33:36.526Z,SKIP,,1.13 Atria Watford\ARCHIVE\Grotto\Side D.psd,,543872320,SKIP_over_50MB (518.7MB)
2026-01-19T10:33:44.688Z,OK,archive-performance,1.13 Atria Watford\ARCHIVE\Grotto\SideA.jpg,prospects-and-clients-performance-c044accb9f/1.13 Atria Watford/ARCHIVE/Grotto/SideA.jpg,8934308,
2026-01-19T10:33:47.688Z,OK,archive-product,1.13 Atria Watford\ARCHIVE\Grotto\SideA.pdf,prospects-and-clients-product-c044accb9f/1.13 Atria Watford/ARCHIVE/Grotto/SideA.pdf,2995351,
2026-01-19T10:33:56.153Z,OK,archive-performance,1.13 Atria Watford\ARCHIVE\Grotto\SideB.jpg,prospects-and-clients-performance-c044accb9f/1.13 Atria Watford/ARCHIVE/Grotto/SideB.jpg,8856393,
2026-01-19T10:34:06.862Z,OK,archive-performance,1.13 Atria Watford\ARCHIVE\Grotto\SideC.jpg,prospects-and-clients-performance-c044accb9f/1.13 Atria Watford/ARCHIVE/Grotto/SideC.jpg,11722908,
2026-01-19T10:34:17.416Z,OK,archive-performance,1.13 Atria Watford\ARCHIVE\Grotto\SideD.jpg,prospects-and-clients-performance-c044accb9f/1.13 Atria Watford/ARCHIVE/Grotto/SideD.jpg,11699963,
2026-01-19T10:34:17.417Z,SKIP,,1.13 Atria Watford\ARCHIVE\Grotto\Thumbs.db,,235520,SKIP_skip_ext:.db
2026-01-19T10:34:17.958Z,OK,archive-product,1.13 Atria Watford\ARCHIVE\HARY 450 426-160_UK_IS.pdf,prospects-and-clients-product-c044accb9f/1.13 Atria Watford/ARCHIVE/HARY 450 426-160_UK_IS.pdf,241760,
2026-01-19T10:34:17.958Z,SKIP,,1.13 Atria Watford\ARCHIVE\Hary tail RGB problems\MOV_0438.mp4,,107354727,SKIP_over_50MB (102.4MB)
2026-01-19T10:34:17.958Z,SKIP,,1.13 Atria Watford\ARCHIVE\Hary tail RGB problems\MOV_0439.mp4,,98401908,SKIP_over_50MB (93.8MB)
2026-01-19T10:34:17.959Z,SKIP,,1.13 Atria Watford\ARCHIVE\Hary tail RGB problems\MOV_0440.mp4,,194155444,SKIP_over_50MB (185.2MB)
2026-01-19T10:34:17.959Z,SKIP,,1.13 Atria Watford\ARCHIVE\Hary tail RGB problems\Thumbs.db,,32256,SKIP_skip_ext:.db
2026-01-19T10:34:19.188Z,OK,archive-performance,1.13 Atria Watford\ARCHIVE\IMG_2753.jpg,prospects-and-clients-performance-c044accb9f/1.13 Atria Watford/ARCHIVE/IMG_2753.jpg,762266,
2026-01-19T10:34:19.625Z,OK,archive-product,1.13 Atria Watford\ARCHIVE\Insurance 2016-17.pdf,prospects-and-clients-product-c044accb9f/1.13 Atria Watford/ARCHIVE/Insurance 2016-17.pdf,231566,
2026-01-19T10:34:22.169Z,OK,archive-people,1.13 Atria Watford\ARCHIVE\intu project approach 2018.docx,prospects-and-clients-people-c044accb9f/1.13 Atria Watford/ARCHIVE/intu project approach 2018.docx,2821858,
2026-01-19T10:34:33.723Z,OK,archive-product,1.13 Atria Watford\ARCHIVE\Intu-Watford_measurements.pdf,prospects-and-clients-product-c044accb9f/1.13 Atria Watford/ARCHIVE/Intu-Watford_measurements.pdf,13140150,
2026-01-19T10:34:35.202Z,OK,archive-performance,1.13 Atria Watford\ARCHIVE\langer Gang.jpg,prospects-and-clients-performance-c044accb9f/1.13 Atria Watford/ARCHIVE/langer Gang.jpg,1509435,
2026-01-19T10:34:35.519Z,OK,archive-people,1.13 Atria Watford\ARCHIVE\RFP - Fizzco.docx,prospects-and-clients-people-c044accb9f/1.13 Atria Watford/ARCHIVE/RFP - Fizzco.docx,46607,
2026-01-19T10:34:35.911Z,OK,archive-performance,1.13 Atria Watford\ARCHIVE\scheme.jpg,prospects-and-clients-performance-c044accb9f/1.13 Atria Watford/ARCHIVE/scheme.jpg,371372,
2026-01-19T10:34:36.663Z,OK,archive-performance,1.13 Atria Watford\ARCHIVE\scheme2.jpg,prospects-and-clients-performance-c044accb9f/1.13 Atria Watford/ARCHIVE/scheme2.jpg,488673,
2026-01-19T10:34:36.890Z,OK,archive-people,1.13 Atria Watford\ARCHIVE\Temporary Installation Contract.docx,prospects-and-clients-people-c044accb9f/1.13 Atria Watford/ARCHIVE/Temporary Installation Contract.docx,55773,
2026-01-19T10:34:36.891Z,SKIP,,1.13 Atria Watford\ARCHIVE\Tender\.DS_Store,,10244,SKIP_no_extension
2026-01-19T10:34:37.418Z,OK,archive-people,1.13 Atria Watford\ARCHIVE\Tender\1.13 intu Watford Costs v4.xls,prospects-and-clients-people-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/1.13 intu Watford Costs v4.xls,157696,
2026-01-19T10:34:37.681Z,OK,archive-product,1.13 Atria Watford\ARCHIVE\Tender\1.13 Project Plan - Example.pdf,prospects-and-clients-product-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/1.13 Project Plan - Example.pdf,112117,
2026-01-19T10:34:38.102Z,OK,archive-people,1.13 Atria Watford\ARCHIVE\Tender\1.13 Project Plan - Example.xlsx,prospects-and-clients-people-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/1.13 Project Plan - Example.xlsx,148617,
2026-01-19T10:34:38.103Z,SKIP,,1.13 Atria Watford\ARCHIVE\Tender\bob\.DS_Store,,6148,SKIP_no_extension
2026-01-19T10:34:38.463Z,OK,archive-performance,1.13 Atria Watford\ARCHIVE\Tender\bob\JPG 4_11\12.jpg,prospects-and-clients-performance-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/bob/JPG 4_11/12.jpg,275621,
2026-01-19T10:34:38.904Z,OK,archive-performance,1.13 Atria Watford\ARCHIVE\Tender\bob\JPG 4_11\14_high-atrium.jpg,prospects-and-clients-performance-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/bob/JPG 4_11/14_high-atrium.jpg,250325,
2026-01-19T10:34:39.286Z,OK,archive-performance,1.13 Atria Watford\ARCHIVE\Tender\bob\JPG 4_11\indoor-entrance.jpg,prospects-and-clients-performance-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/bob/JPG 4_11/indoor-entrance.jpg,234771,
2026-01-19T10:34:40.644Z,OK,archive-performance,1.13 Atria Watford\ARCHIVE\Tender\bob\JPG 4_11\Square-new.png,prospects-and-clients-performance-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/bob/JPG 4_11/Square-new.png,1250150,
2026-01-19T10:34:48.831Z,OK,archive-performance,1.13 Atria Watford\ARCHIVE\Tender\bob\JPG 4_11\Square-new_Hally600.mp4,prospects-and-clients-performance-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/bob/JPG 4_11/Square-new_Hally600.mp4,9135082,
2026-01-19T10:34:49.380Z,OK,archive-performance,1.13 Atria Watford\ARCHIVE\Tender\bob\JPG 4_11\Square.jpg,prospects-and-clients-performance-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/bob/JPG 4_11/Square.jpg,228675,
2026-01-19T10:34:49.793Z,OK,archive-performance,1.13 Atria Watford\ARCHIVE\Tender\bob\JPG 4_11\superdry-windows.jpg,prospects-and-clients-performance-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/bob/JPG 4_11/superdry-windows.jpg,162013,
2026-01-19T10:34:49.794Z,SKIP,,1.13 Atria Watford\ARCHIVE\Tender\bob\JPG 4_11\Thumbs.db,,268800,SKIP_skip_ext:.db
2026-01-19T10:35:01.024Z,OK,archive-product,1.13 Atria Watford\ARCHIVE\Tender\bob\JPG 4_11.zip,prospects-and-clients-product-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/bob/JPG 4_11.zip,11507344,
2026-01-19T10:35:01.025Z,SKIP,,1.13 Atria Watford\ARCHIVE\Tender\bob\PSD 4_11.zip,,184558715,SKIP_over_50MB (176.0MB)
2026-01-19T10:35:01.565Z,OK,archive-product,1.13 Atria Watford\ARCHIVE\Tender\Centre_Rules.pdf,prospects-and-clients-product-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/Centre_Rules.pdf,295934,
2026-01-19T10:35:03.499Z,OK,archive-performance,1.13 Atria Watford\ARCHIVE\Tender\Dave\phase2.jpg,prospects-and-clients-performance-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/Dave/phase2.jpg,1807719,
2026-01-19T10:35:04.541Z,OK,archive-performance,1.13 Atria Watford\ARCHIVE\Tender\Dave\pillars.jpg,prospects-and-clients-performance-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/Dave/pillars.jpg,991614,
2026-01-19T10:35:06.468Z,OK,archive-performance,1.13 Atria Watford\ARCHIVE\Tender\Dave\snowflake droppers.jpg,prospects-and-clients-performance-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/Dave/snowflake droppers.jpg,1980561,
2026-01-19T10:35:06.469Z,SKIP,,1.13 Atria Watford\ARCHIVE\Tender\Dave\Thumbs.db,,91648,SKIP_skip_ext:.db
2026-01-19T10:35:07.136Z,OK,archive-performance,1.13 Atria Watford\ARCHIVE\Tender\EK Comet.JPG,prospects-and-clients-performance-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/EK Comet.JPG,179148,
2026-01-19T10:35:07.385Z,OK,archive-product,1.13 Atria Watford\ARCHIVE\Tender\Form of Tender.pdf,prospects-and-clients-product-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/Form of Tender.pdf,151022,
2026-01-19T10:35:07.680Z,OK,archive-people,1.13 Atria Watford\ARCHIVE\Tender\FP 1.13 Intu Watford Product Requirement.xlsx,prospects-and-clients-people-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/FP 1.13 Intu Watford Product Requirement.xlsx,11745,
2026-01-19T10:35:10.654Z,OK,archive-product,1.13 Atria Watford\ARCHIVE\Tender\FP 1.13 intu Watford Shopping Centre Tender Proposal - Introduction.pdf,prospects-and-clients-product-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/FP 1.13 intu Watford Shopping Centre Tender Proposal - Introduction.pdf,3376080,
2026-01-19T10:35:16.847Z,OK,archive-people,1.13 Atria Watford\ARCHIVE\Tender\FP 1.13 intu Watford Shopping Centre Tender Proposal - Introduction.pptx,prospects-and-clients-people-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/FP 1.13 intu Watford Shopping Centre Tender Proposal - Introduction.pptx,6351050,
2026-01-19T10:35:19.871Z,OK,archive-product,1.13 Atria Watford\ARCHIVE\Tender\FP 1.13 IntuWatford Proposal v1.2 -low res.pdf,prospects-and-clients-product-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/FP 1.13 IntuWatford Proposal v1.2 -low res.pdf,3090689,
2026-01-19T10:35:31.739Z,OK,archive-product,1.13 Atria Watford\ARCHIVE\Tender\FP 1.13 IntuWatford Proposal v1.2.pdf,prospects-and-clients-product-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/FP 1.13 IntuWatford Proposal v1.2.pdf,12091476,
2026-01-19T10:35:31.740Z,SKIP,,1.13 Atria Watford\ARCHIVE\Tender\FP 1.13 IntuWatford Proposal v1.2.pptx,,58246576,SKIP_over_50MB (55.5MB)
2026-01-19T10:35:46.456Z,OK,archive-product,1.13 Atria Watford\ARCHIVE\Tender\FP 1.13 IntuWatford Proposal v1.3.pdf,prospects-and-clients-product-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/FP 1.13 IntuWatford Proposal v1.3.pdf,15913929,
2026-01-19T10:35:46.457Z,SKIP,,1.13 Atria Watford\ARCHIVE\Tender\FP 1.13 IntuWatford Proposal v1.3.pptx,,58774454,SKIP_over_50MB (56.1MB)
2026-01-19T10:36:32.034Z,OK,archive-people,1.13 Atria Watford\ARCHIVE\Tender\FP 1.13 IntuWatford Proposal v1.4.pptx,prospects-and-clients-people-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/FP 1.13 IntuWatford Proposal v1.4.pptx,51426016,
2026-01-19T10:36:32.929Z,OK,archive-performance,1.13 Atria Watford\ARCHIVE\Tender\mid afternoon\14_high-atrium.jpg,prospects-and-clients-performance-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/mid afternoon/14_high-atrium.jpg,248652,
2026-01-19T10:36:33.905Z,OK,archive-performance,1.13 Atria Watford\ARCHIVE\Tender\mid afternoon\Hally 600 Cento.jpg,prospects-and-clients-performance-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/mid afternoon/Hally 600 Cento.jpg,763826,
2026-01-19T10:36:33.906Z,SKIP,,1.13 Atria Watford\ARCHIVE\Tender\mid afternoon\Thumbs.db,,63488,SKIP_skip_ext:.db
2026-01-19T10:36:34.085Z,OK,archive-people,1.13 Atria Watford\ARCHIVE\Tender\Partnership Charter - Fizzco.docx,prospects-and-clients-people-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/Partnership Charter - Fizzco.docx,25004,
2026-01-19T10:36:34.293Z,OK,archive-people,1.13 Atria Watford\ARCHIVE\Tender\Partnership Charter.docx,prospects-and-clients-people-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/Partnership Charter.docx,21795,
2026-01-19T10:36:34.465Z,OK,archive-people,1.13 Atria Watford\ARCHIVE\Tender\Pricing Schedule - TOTAL.docx,prospects-and-clients-people-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/Pricing Schedule - TOTAL.docx,14500,
2026-01-19T10:36:34.741Z,OK,archive-people,1.13 Atria Watford\ARCHIVE\Tender\RFP.docx,prospects-and-clients-people-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/RFP.docx,46333,
2026-01-19T10:36:42.821Z,OK,archive-performance,1.13 Atria Watford\ARCHIVE\Tender\RGBHally600.mp4,prospects-and-clients-performance-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/RGBHally600.mp4,9135082,
2026-01-19T10:36:49.417Z,OK,archive-performance,1.13 Atria Watford\ARCHIVE\Tender\RGBTree.mp4,prospects-and-clients-performance-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/RGBTree.mp4,7395332,
2026-01-19T10:36:49.947Z,OK,archive-product,1.13 Atria Watford\ARCHIVE\Tender\Staff Handbook - July 2017 - Data Protection Policy.pdf,prospects-and-clients-product-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/Staff Handbook - July 2017 - Data Protection Policy.pdf,171255,
2026-01-19T10:36:50.342Z,OK,archive-product,1.13 Atria Watford\ARCHIVE\Tender\Staff Handbook - July 2017 - Environment Policy.pdf,prospects-and-clients-product-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/Staff Handbook - July 2017 - Environment Policy.pdf,168957,
2026-01-19T10:36:50.657Z,OK,archive-product,1.13 Atria Watford\ARCHIVE\Tender\Staff Handbook - July 2017 - Equalities Policy.pdf,prospects-and-clients-product-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/Staff Handbook - July 2017 - Equalities Policy.pdf,165993,
2026-01-19T10:36:50.989Z,OK,archive-product,1.13 Atria Watford\ARCHIVE\Tender\Staff Handbook - July 2017 - Health and Safety Policy.pdf,prospects-and-clients-product-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/Staff Handbook - July 2017 - Health and Safety Policy.pdf,187427,
2026-01-19T10:36:50.989Z,SKIP,,1.13 Atria Watford\ARCHIVE\Tender\Thumbs.db,,214528,SKIP_skip_ext:.db
2026-01-19T10:36:55.134Z,OK,archive-people,1.13 Atria Watford\ARCHIVE\Tender\Watford Brief.docx,prospects-and-clients-people-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/Watford Brief.docx,4882304,
2026-01-19T10:36:56.114Z,OK,archive-performance,1.13 Atria Watford\ARCHIVE\Tender\woodland\9_pillars Copper Lime.jpg,prospects-and-clients-performance-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/woodland/9_pillars Copper Lime.jpg,985396,
2026-01-19T10:36:57.905Z,OK,archive-performance,1.13 Atria Watford\ARCHIVE\Tender\woodland\New square Copper Lime.jpg,prospects-and-clients-performance-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/woodland/New square Copper Lime.jpg,1778886,
2026-01-19T10:36:59.752Z,OK,archive-performance,1.13 Atria Watford\ARCHIVE\Tender\woodland\Snowflake Copper Lime.jpg,prospects-and-clients-performance-c044accb9f/1.13 Atria Watford/ARCHIVE/Tender/woodland/Snowflake Copper Lime.jpg,1975887,
2026-01-19T10:36:59.752Z,SKIP,,1.13 Atria Watford\ARCHIVE\Tender\woodland\Thumbs.db,,68096,SKIP_skip_ext:.db
2026-01-19T10:36:59.753Z,SKIP,,1.13 Atria Watford\ARCHIVE\Thumbs.db,,231936,SKIP_skip_ext:.db
2026-01-19T10:37:00.998Z,OK,archive-performance,1.13 Atria Watford\ARCHIVE\Watford_Outdoor_02.jpg,prospects-and-clients-performance-c044accb9f/1.13 Atria Watford/ARCHIVE/Watford_Outdoor_02.jpg,1058873,
2026-01-19T10:37:03.089Z,OK,archive-product,1.13 Atria Watford\ARCHIVE\wetransfer-23c59f.zip,prospects-and-clients-product-c044accb9f/1.13 Atria Watford/ARCHIVE/wetransfer-23c59f.zip,2044354,
2026-01-19T10:37:03.392Z,OK,archive-people,1.13 Atria Watford\Contract info\1.13 intu Watford Reference numbers.xlsx,prospects-and-clients-people-c044accb9f/1.13 Atria Watford/Contract info/1.13 intu Watford Reference numbers.xlsx,13169,
